t,value
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,4
37,4
38,4
39,4
40,3
41,3
42,4
43,4
44,4
45,4
46,3
47,3
48,4
49,4
50,4
51,4
52,3
53,3
54,4
55,4
56,4
57,4
58,3
59,3
60,4
61,4
62,4
63,4
64,3
65,3
66,4
67,4
68,4
69,4
70,3
71,3
72,4
73,4
74,4
75,4
76,3
77,3
78,4
79,4
80,4
81,4
82,3
83,3
84,4
85,4
86,4
87,4
88,3
89,3
90,4
91,4
92,4
93,4
94,3
95,3
96,4
97,4
98,4
99,4
100,3
101,3
102,4
103,4
104,4
105,4
106,3
107,3
108,4
109,4
110,4
111,4
112,3
113,3
114,4
115,4
116,4
117,4
118,3
119,3
120,4
121,4
122,4
123,4
124,3
125,3
126,4
127,4
128,4
129,4
130,3
131,3
132,4
133,4
134,4
135,4
136,3
137,3
138,4
139,4
140,4
141,4
142,3
143,3
144,4
145,4
146,4
147,4
148,3
149,3
150,4
151,4
152,4
153,4
154,3
155,3
156,4
157,4
158,4
159,4
160,3
161,3
162,4
163,4
164,4
165,4
166,3
167,3
168,4
169,4
170,4
171,4
172,3
173,3
174,4
175,4
176,4
177,4
178,3
179,3
180,4
181,4
182,4
183,4
184,3
185,3
186,4
187,4
188,4
189,4
190,3
191,3
192,4
193,4
194,4
195,4
196,3
197,3
198,4
199,4
200,4
201,4
202,3
203,3
204,4
205,4
206,4
207,4
208,3
209,3
210,4
211,4
212,4
213,4
214,3
215,3
216,4
217,4
218,4
219,4
220,3
221,3
222,4
223,4
224,4
225,4
226,3
227,3
228,4
229,4
230,4
231,4
232,3
233,3
234,4
235,4
236,4
237,4
238,3
239,3
240,4
241,4
242,4
243,4
244,3
245,3
246,4
247,4
248,4
249,4
250,3
251,3
252,4
253,4
254,4
255,4
256,3
257,3
258,4
259,4
260,4
261,4
262,3
263,3
264,4
265,4
266,4
267,4
268,3
269,3
270,4
271,4
272,4
273,4
274,3
275,3
276,4
277,4
278,4
279,4
280,3
281,3
282,4
283,4
284,4
285,4
286,3
287,3
288,4
289,4
290,4
291,4
292,3
293,3
294,4
295,4
296,4
297,4
298,3
299,3
300,4
301,4
302,4
303,4
304,3
305,3
306,4
307,4
308,4
309,4
310,3
311,3
312,4
313,4
314,4
315,4
316,3
317,3
318,4
319,4
320,4
321,4
322,3
323,3
324,4
325,4
326,4
327,4
328,3
329,3
330,4
331,4
332,4
333,4
334,3
335,3
336,4
337,4
338,4
339,4
340,3
341,3
342,4
343,4
344,4
345,4
346,3
347,3
348,4
349,4
350,4
351,4
352,3
353,3
354,4
355,4
356,4
357,4
358,3
359,3
360,4
361,4
362,4
363,4
364,3
365,3
366,4
367,4
368,4
369,4
370,3
371,3
372,4
373,4
374,4
375,4
376,3
377,3
378,4
379,4
380,4
381,4
382,3
383,3
384,4
385,4
386,4
387,4
388,3
389,3
390,4
391,4
392,4
393,4
394,3
395,3
396,4
397,4
398,4
399,4
400,3
401,3
402,4
403,4
404,4
405,4
406,3
407,3
408,4
409,4
410,4
411,4
412,3
413,3
414,4
415,4
416,4
417,4
418,3
419,3
420,3
421,3
422,3
423,3
424,3
425,3
426,3
427,3
428,3
429,3
430,3
431,3
432,3
433,3
434,3
435,3
436,3
437,3
438,3
439,3
440,3
441,3
442,3
443,3
444,3
445,3
446,3
447,3
448,3
449,3
450,3
451,3
452,3
453,3
454,3
455,3
456,3
457,3
458,3
459,3
460,3
461,3
462,3
463,3
464,3
465,3
466,3
467,3
468,3
469,3
470,3
471,3
472,3
473,3
474,3
475,3
476,3
477,3
478,3
479,3
480,3
481,3
482,3
483,3
484,3
485,3
486,3
487,3
488,3
489,3
490,3
491,3
492,3
493,3
494,3
495,3
496,3
497,3
498,3
499,3
500,3
501,3
502,3
503,3
504,3
505,3
506,3
507,3
508,3
509,3
510,3
511,3
512,3
513,3
514,3
515,3
516,3
517,3
518,3
519,3
520,3
521,3
522,3
523,3
524,3
525,3
526,3
527,3
528,3
529,3
530,3
531,3
532,3
533,3
534,3
535,3
536,3
537,3
538,3
539,3
540,3
541,3
542,3
543,3
544,3
545,3
546,3
547,3
548,3
549,3
550,3
551,3
552,3
553,3
554,3
555,3
556,3
557,3
558,3
559,3
560,3
561,3
562,3
563,3
564,3
565,3
566,3
567,3
568,3
569,3
570,3
571,3
572,3
573,3
574,3
575,3
576,3
577,3
578,3
579,3
580,3
581,3
582,3
583,3
584,3
585,3
586,3
587,3
588,3
589,3
590,3
591,3
592,3
593,3
594,3
595,3
596,3
597,3
598,3
599,3
600,3
601,3
602,3
603,3
604,3
605,3
606,3
607,3
608,3
609,3
610,3
611,3
612,3
613,3
614,3
615,3
616,3
617,3
618,3
619,3
620,3
621,3
622,3
623,3
624,3
625,3
626,3
627,3
628,3
629,3
630,3
631,3
632,3
633,3
634,3
635,3
636,3
637,3
638,3
639,3
640,3
641,3
642,3
643,3
644,3
645,3
646,3
647,3
648,3
649,3
650,3
651,3
652,3
653,3
654,3
655,3
656,3
657,3
658,3
659,3
660,3
661,3
662,3
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,3
734,3
735,3
736,3
737,3
738,3
739,3
740,3
741,3
742,3
743,3
744,3
745,3
746,3
747,3
748,3
749,3
750,3
751,3
752,3
753,3
754,3
755,3
756,3
757,3
758,3
759,3
760,3
761,3
762,3
763,3
764,3
765,3
766,3
767,3
768,3
769,3
770,3
771,3
772,3
773,3
774,3
775,3
776,3
777,3
778,3
779,3
780,3
781,3
782,1
783,1
784,1
785,1
786,1
787,3
788,3
789,3
790,3
791,3
792,3
793,3
794,3
795,3
796,3
797,3
798,3
799,3
800,3
801,3
802,3
803,3
804,3
805,3
806,3
807,3
808,3
809,4
810,4
811,4
812,4
